w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,summa
189,8,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,ÖKKXYTNIVVW SUÖ SÖÖBXASUVAX KY RSCOXFKYUCXÖ YÖÄORIKBU OÖV AKBSTUR AAOVIOB ISXOUÄÄ,ÖKKXYTNIVVW,SUÖ,SÖÖBXASUVAX,KY,RSCOXFKYUCXÖ,YÖÄORIKBU,OÖV,AKBSTUR,AAOVIOB,ISXOUÄÄ,0,0,0,0,0,0,0,0,0
189,9,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,ÄJJWXSMHUUV RTÄ RÄÄAWÖRTUÖW JX QRBNWEJXTBWÄ XÄÅNQHJAT NÄU ÖJARSTQ ÖÖNUHNA HRWNTÅÅ,ÄJJWXSMHUUV,RTÄ,RÄÄAWÖRTUÖW,JX,QRBNWEJXTBWÄ,XÄÅNQHJAT,NÄU,ÖJARSTQ,ÖÖNUHNA,HRWNTÅÅ,0,0,0,0,0,0,0,0,0
189,10,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,ÅIIVWRLGTTU QSÅ QÅÅÖVÄQSTÄV IW PQAMVDIWSAVÅ WÅZMPGIÖS MÅT ÄIÖQRSP ÄÄMTGMÖ GQVMSZZ,ÅIIVWRLGTTU,QSÅ,QÅÅÖVÄQSTÄV,IW,PQAMVDIWSAVÅ,WÅZMPGIÖS,MÅT,ÄIÖQRSP,ÄÄMTGMÖ,GQVMSZZ,0,0,0,0,0,0,0,0,0
189,11,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,ZHHUVQKFSST PRZ PZZÄUÅPRSÅU HV OPÖLUCHVRÖUZ VZYLOFHÄR LZS ÅHÄPQRO ÅÅLSFLÄ FPULRYY,ZHHUVQKFSST,PRZ,PZZÄUÅPRSÅU,HV,OPÖLUCHVRÖUZ,VZYLOFHÄR,LZS,ÅHÄPQRO,ÅÅLSFLÄ,FPULRYY,0,0,0,0,0,0,0,0,0
189,12,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,YGGTUPJERRS OQY OYYÅTZOQRZT GU NOÄKTBGUQÄTY UYXKNEGÅQ KYR ZGÅOPQN ZZKREKÅ EOTKQXX,YGGTUPJERRS,OQY,OYYÅTZOQRZT,GU,NOÄKTBGUQÄTY,UYXKNEGÅQ,KYR,ZGÅOPQN,ZZKREKÅ,EOTKQXX,0,0,0,0,0,0,0,0,0
189,13,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,XFFSTOIDQQR NPX NXXZSYNPQYS FT MNÅJSAFTPÅSX TXWJMDFZP JXQ YFZNOPM YYJQDJZ DNSJPWW,XFFSTOIDQQR,NPX,NXXZSYNPQYS,FT,MNÅJSAFTPÅSX,TXWJMDFZP,JXQ,YFZNOPM,YYJQDJZ,DNSJPWW,0,0,0,0,0,0,0,0,0
189,14,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,WEERSNHCPPQ MOW MWWYRXMOPXR ES LMZIRÖESOZRW SWVILCEYO IWP XEYMNOL XXIPCIY CMRIOVV,WEERSNHCPPQ,MOW,MWWYRXMOPXR,ES,LMZIRÖESOZRW,SWVILCEYO,IWP,XEYMNOL,XXIPCIY,CMRIOVV,0,0,0,0,0,0,0,0,0
189,15,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,VDDQRMGBOOP LNV LVVXQWLNOWQ DR KLYHQÄDRNYQV RVUHKBDXN HVO WDXLMNK WWHOBHX BLQHNUU,VDDQRMGBOOP,LNV,LVVXQWLNOWQ,DR,KLYHQÄDRNYQV,RVUHKBDXN,HVO,WDXLMNK,WWHOBHX,BLQHNUU,0,0,0,0,0,0,0,0,0
189,16,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,UCCPQLFANNO KMU KUUWPVKMNVP CQ JKXGPÅCQMXPU QUTGJACWM GUN VCWKLMJ VVGNAGW AKPGMTT,UCCPQLFANNO,KMU,KUUWPVKMNVP,CQ,JKXGPÅCQMXPU,QUTGJACWM,GUN,VCWKLMJ,VVGNAGW,AKPGMTT,0,0,0,0,0,0,0,0,0
189,17,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,TBBOPKEÖMMN JLT JTTVOUJLMUO BP IJWFOZBPLWOT PTSFIÖBVL FTM UBVJKLI UUFMÖFV ÖJOFLSS,TBBOPKEÖMMN,JLT,JTTVOUJLMUO,BP,IJWFOZBPLWOT,PTSFIÖBVL,FTM,UBVJKLI,UUFMÖFV,ÖJOFLSS,0,0,0,0,0,0,0,0,0
189,18,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,SAANOJDÄLLM IKS ISSUNTIKLTN AO HIVENYAOKVNS OSREHÄAUK ESL TAUIJKH TTELÄEU ÄINEKRR,SAANOJDÄLLM,IKS,ISSUNTIKLTN,AO,HIVENYAOKVNS,OSREHÄAUK,ESL,TAUIJKH,TTELÄEU,ÄINEKRR,0,0,0,0,0,0,0,0,0
189,19,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,RÖÖMNICÅKKL HJR HRRTMSHJKSM ÖN GHUDMXÖNJUMR NRQDGÅÖTJ DRK SÖTHIJG SSDKÅDT ÅHMDJQQ,RÖÖMNICÅKKL,HJR,HRRTMSHJKSM,ÖN,GHUDMXÖNJUMR,NRQDGÅÖTJ,DRK,SÖTHIJG,SSDKÅDT,ÅHMDJQQ,0,0,0,0,0,0,0,0,0
189,20,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,QÄÄLMHBZJJK GIQ GQQSLRGIJRL ÄM FGTCLWÄMITLQ MQPCFZÄSI CQJ RÄSGHIF RRCJZCS ZGLCIPP,QÄÄLMHBZJJK,GIQ,GQQSLRGIJRL,ÄM,FGTCLWÄMITLQ,MQPCFZÄSI,CQJ,RÄSGHIF,RRCJZCS,ZGLCIPP,0,0,0,0,0,0,0,0,0
189,21,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,PÅÅKLGAYIIJ FHP FPPRKQFHIQK ÅL EFSBKVÅLHSKP LPOBEYÅRH BPI QÅRFGHE QQBIYBR YFKBHOO,PÅÅKLGAYIIJ,FHP,FPPRKQFHIQK,ÅL,EFSBKVÅLHSKP,LPOBEYÅRH,BPI,QÅRFGHE,QQBIYBR,YFKBHOO,0,0,0,0,0,0,0,0,0
189,22,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,OZZJKFÖXHHI EGO EOOQJPEGHPJ ZK DERAJUZKGRJO KONADXZQG AOH PZQEFGD PPAHXAQ XEJAGNN,OZZJKFÖXHHI,EGO,EOOQJPEGHPJ,ZK,DERAJUZKGRJO,KONADXZQG,AOH,PZQEFGD,PPAHXAQ,XEJAGNN,0,0,0,0,0,0,0,0,1
189,23,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,NYYIJEÄWGGH DFN DNNPIODFGOI YJ CDQÖITYJFQIN JNMÖCWYPF ÖNG OYPDEFC OOÖGWÖP WDIÖFMM,NYYIJEÄWGGH,DFN,DNNPIODFGOI,YJ,CDQÖITYJFQIN,JNMÖCWYPF,ÖNG,OYPDEFC,OOÖGWÖP,WDIÖFMM,0,0,0,0,0,0,0,0,0
189,24,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,MXXHIDÅVFFG CEM CMMOHNCEFNH XI BCPÄHSXIEPHM IMLÄBVXOE ÄMF NXOCDEB NNÄFVÄO VCHÄELL,MXXHIDÅVFFG,CEM,CMMOHNCEFNH,XI,BCPÄHSXIEPHM,IMLÄBVXOE,ÄMF,NXOCDEB,NNÄFVÄO,VCHÄELL,0,0,0,0,0,0,0,0,0
189,25,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,LWWGHCZUEEF BDL BLLNGMBDEMG WH ABOÅGRWHDOGL HLKÅAUWND ÅLE MWNBCDA MMÅEUÅN UBGÅDKK,LWWGHCZUEEF,BDL,BLLNGMBDEMG,WH,ABOÅGRWHDOGL,HLKÅAUWND,ÅLE,MWNBCDA,MMÅEUÅN,UBGÅDKK,0,0,0,0,0,0,0,0,0
189,26,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,KVVFGBYTDDE ACK AKKMFLACDLF VG ÖANZFQVGCNFK GKJZÖTVMC ZKD LVMABCÖ LLZDTZM TAFZCJJ,KVVFGBYTDDE,ACK,AKKMFLACDLF,VG,ÖANZFQVGCNFK,GKJZÖTVMC,ZKD,LVMABCÖ,LLZDTZM,TAFZCJJ,0,0,0,0,0,0,0,0,0
189,27,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,JUUEFAXSCCD ÖBJ ÖJJLEKÖBCKE UF ÄÖMYEPUFBMEJ FJIYÄSULB YJC KULÖABÄ KKYCSYL SÖEYBII,JUUEFAXSCCD,ÖBJ,ÖJJLEKÖBCKE,UF,ÄÖMYEPUFBMEJ,FJIYÄSULB,YJC,KULÖABÄ,KKYCSYL,SÖEYBII,0,0,0,0,0,0,0,0,0
189,28,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,ITTDEÖWRBBC ÄAI ÄIIKDJÄABJD TE ÅÄLXDOTEALDI EIHXÅRTKA XIB JTKÄÖAÅ JJXBRXK RÄDXAHH,ITTDEÖWRBBC,ÄAI,ÄIIKDJÄABJD,TE,ÅÄLXDOTEALDI,EIHXÅRTKA,XIB,JTKÄÖAÅ,JJXBRXK,RÄDXAHH,0,0,0,0,0,0,0,0,1
190,0,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,QM,TÄÄL,HRNQVAGTQ,APGÖÄCSHYEC,RSJG,NMFHMGLCL,ÄFQ,TJÅUA,NSMJG,DS,ISLRÄ,LVFRG,0,0,0,0,0,0,0
190,1,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,PL SÅÅK GQMPUÖFSP ÖOFÄÅBRGXDB QRIF MLEGLFKBK ÅEP SIZTÖ MRLIF CR HRKQÅ KUEQF,PL,SÅÅK,GQMPUÖFSP,ÖOFÄÅBRGXDB,QRIF,MLEGLFKBK,ÅEP,SIZTÖ,MRLIF,CR,HRKQÅ,KUEQF,0,0,0,0,0,0,0
190,2,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,OK RZZJ FPLOTÄERO ÄNEÅZAQFWCA PQHE LKDFKEJAJ ZDO RHYSÄ LQKHE BQ GQJPZ JTDPE,OK,RZZJ,FPLOTÄERO,ÄNEÅZAQFWCA,PQHE,LKDFKEJAJ,ZDO,RHYSÄ,LQKHE,BQ,GQJPZ,JTDPE,0,0,0,0,0,0,1
190,3,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,NJ QYYI EOKNSÅDQN ÅMDZYÖPEVBÖ OPGD KJCEJDIÖI YCN QGXRÅ KPJGD AP FPIOY ISCOD,NJ,QYYI,EOKNSÅDQN,ÅMDZYÖPEVBÖ,OPGD,KJCEJDIÖI,YCN,QGXRÅ,KPJGD,AP,FPIOY,ISCOD,0,0,0,0,0,0,0
190,4,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,MI PXXH DNJMRZCPM ZLCYXÄODUAÄ NOFC JIBDICHÄH XBM PFWQZ JOIFC ÖO EOHNX HRBNC,MI,PXXH,DNJMRZCPM,ZLCYXÄODUAÄ,NOFC,JIBDICHÄH,XBM,PFWQZ,JOIFC,ÖO,EOHNX,HRBNC,0,0,0,0,0,0,1
190,5,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,LH OWWG CMILQYBOL YKBXWÅNCTÖÅ MNEB IHACHBGÅG WAL OEVPY INHEB ÄN DNGMW GQAMB,LH,OWWG,CMILQYBOL,YKBXWÅNCTÖÅ,MNEB,IHACHBGÅG,WAL,OEVPY,INHEB,ÄN,DNGMW,GQAMB,0,0,0,0,0,0,0
190,6,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,KG NVVF BLHKPXANK XJAWVZMBSÄZ LMDA HGÖBGAFZF VÖK NDUOX HMGDA ÅM CMFLV FPÖLA,KG,NVVF,BLHKPXANK,XJAWVZMBSÄZ,LMDA,HGÖBGAFZF,VÖK,NDUOX,HMGDA,ÅM,CMFLV,FPÖLA,0,0,0,0,0,0,0
190,7,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,JF MUUE AKGJOWÖMJ WIÖVUYLARÅY KLCÖ GFÄAFÖEYE UÄJ MCTNW GLFCÖ ZL BLEKU EOÄKÖ,JF,MUUE,AKGJOWÖMJ,WIÖVUYLARÅY,KLCÖ,GFÄAFÖEYE,UÄJ,MCTNW,GLFCÖ,ZL,BLEKU,EOÄKÖ,0,0,0,0,0,0,0
190,8,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,IE LTTD ÖJFINVÄLI VHÄUTXKÖQZX JKBÄ FEÅÖEÄDXD TÅI LBSMV FKEBÄ YK AKDJT DNÅJÄ,IE,LTTD,ÖJFINVÄLI,VHÄUTXKÖQZX,JKBÄ,FEÅÖEÄDXD,TÅI,LBSMV,FKEBÄ,YK,AKDJT,DNÅJÄ,0,0,0,0,0,0,0
190,9,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,HD KSSC ÄIEHMUÅKH UGÅTSWJÄPYW IJAÅ EDZÄDÅCWC SZH KARLU EJDAÅ XJ ÖJCIS CMZIÅ,HD,KSSC,ÄIEHMUÅKH,UGÅTSWJÄPYW,IJAÅ,EDZÄDÅCWC,SZH,KARLU,EJDAÅ,XJ,ÖJCIS,CMZIÅ,0,0,0,0,0,0,0
190,10,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,GC JRRB ÅHDGLTZJG TFZSRVIÅOXV HIÖZ DCYÅCZBVB RYG JÖQKT DICÖZ WI ÄIBHR BLYHZ,GC,JRRB,ÅHDGLTZJG,TFZSRVIÅOXV,HIÖZ,DCYÅCZBVB,RYG,JÖQKT,DICÖZ,WI,ÄIBHR,BLYHZ,0,0,0,0,0,0,0
190,11,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,FB IQQA ZGCFKSYIF SEYRQUHZNWU GHÄY CBXZBYAUA QXF IÄPJS CHBÄY VH ÅHAGQ AKXGY,FB,IQQA,ZGCFKSYIF,SEYRQUHZNWU,GHÄY,CBXZBYAUA,QXF,IÄPJS,CHBÄY,VH,ÅHAGQ,AKXGY,0,0,0,0,0,0,0
190,12,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,EA HPPÖ YFBEJRXHE RDXQPTGYMVT FGÅX BAWYAXÖTÖ PWE HÅOIR BGAÅX UG ZGÖFP ÖJWFX,EA,HPPÖ,YFBEJRXHE,RDXQPTGYMVT,FGÅX,BAWYAXÖTÖ,PWE,HÅOIR,BGAÅX,UG,ZGÖFP,ÖJWFX,0,0,0,0,0,0,0
190,13,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,DÖ GOOÄ XEADIQWGD QCWPOSFXLUS EFZW AÖVXÖWÄSÄ OVD GZNHQ AFÖZW TF YFÄEO ÄIVEW,DÖ,GOOÄ,XEADIQWGD,QCWPOSFXLUS,EFZW,AÖVXÖWÄSÄ,OVD,GZNHQ,AFÖZW,TF,YFÄEO,ÄIVEW,0,0,0,0,0,0,0
190,14,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,CÄ FNNÅ WDÖCHPVFC PBVONREWKTR DEYV ÖÄUWÄVÅRÅ NUC FYMGP ÖEÄYV SE XEÅDN ÅHUDV,CÄ,FNNÅ,WDÖCHPVFC,PBVONREWKTR,DEYV,ÖÄUWÄVÅRÅ,NUC,FYMGP,ÖEÄYV,SE,XEÅDN,ÅHUDV,0,0,0,0,0,0,1
190,15,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,BÅ EMMZ VCÄBGOUEB OAUNMQDVJSQ CDXU ÄÅTVÅUZQZ MTB EXLFO ÄDÅXU RD WDZCM ZGTCU,BÅ,EMMZ,VCÄBGOUEB,OAUNMQDVJSQ,CDXU,ÄÅTVÅUZQZ,MTB,EXLFO,ÄDÅXU,RD,WDZCM,ZGTCU,0,0,0,0,0,0,0
190,16,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,AZ DLLY UBÅAFNTDA NÖTMLPCUIRP BCWT ÅZSUZTYPY LSA DWKEN ÅCZWT QC VCYBL YFSBT,AZ,DLLY,UBÅAFNTDA,NÖTMLPCUIRP,BCWT,ÅZSUZTYPY,LSA,DWKEN,ÅCZWT,QC,VCYBL,YFSBT,0,0,0,0,0,0,0
190,17,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,ÖY CKKX TAZÖEMSCÖ MÄSLKOBTHQO ABVS ZYRTYSXOX KRÖ CVJDM ZBYVS PB UBXAK XERAS,ÖY,CKKX,TAZÖEMSCÖ,MÄSLKOBTHQO,ABVS,ZYRTYSXOX,KRÖ,CVJDM,ZBYVS,PB,UBXAK,XERAS,0,0,0,0,0,0,0
190,18,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,ÄX BJJW SÖYÄDLRBÄ LÅRKJNASGPN ÖAUR YXQSXRWNW JQÄ BUICL YAXUR OA TAWÖJ WDQÖR,ÄX,BJJW,SÖYÄDLRBÄ,LÅRKJNASGPN,ÖAUR,YXQSXRWNW,JQÄ,BUICL,YAXUR,OA,TAWÖJ,WDQÖR,0,0,0,0,0,0,0
190,19,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,ÅW AIIV RÄXÅCKQAÅ KZQJIMÖRFOM ÄÖTQ XWPRWQVMV IPÅ ATHBK XÖWTQ NÖ SÖVÄI VCPÄQ,ÅW,AIIV,RÄXÅCKQAÅ,KZQJIMÖRFOM,ÄÖTQ,XWPRWQVMV,IPÅ,ATHBK,XÖWTQ,NÖ,SÖVÄI,VCPÄQ,0,0,0,0,0,0,0
190,20,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,ZV ÖHHU QÅWZBJPÖZ JYPIHLÄQENL ÅÄSP WVOQVPULU HOZ ÖSGAJ WÄVSP MÄ RÄUÅH UBOÅP,ZV,ÖHHU,QÅWZBJPÖZ,JYPIHLÄQENL,ÅÄSP,WVOQVPULU,HOZ,ÖSGAJ,WÄVSP,MÄ,RÄUÅH,UBOÅP,0,0,0,0,0,0,1
190,21,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,YU ÄGGT PZVYAIOÄY IXOHGKÅPDMK ZÅRO VUNPUOTKT GNY ÄRFÖI VÅURO LÅ QÅTZG TANZO,YU,ÄGGT,PZVYAIOÄY,IXOHGKÅPDMK,ZÅRO,VUNPUOTKT,GNY,ÄRFÖI,VÅURO,LÅ,QÅTZG,TANZO,0,0,0,0,0,0,0
190,22,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,XT ÅFFS OYUXÖHNÅX HWNGFJZOCLJ YZQN UTMOTNSJS FMX ÅQEÄH UZTQN KZ PZSYF SÖMYN,XT,ÅFFS,OYUXÖHNÅX,HWNGFJZOCLJ,YZQN,UTMOTNSJS,FMX,ÅQEÄH,UZTQN,KZ,PZSYF,SÖMYN,0,0,0,0,0,0,0
190,23,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,WS ZEER NXTWÄGMZW GVMFEIYNBKI XYPM TSLNSMRIR ELW ZPDÅG TYSPM JY OYRXE RÄLXM,WS,ZEER,NXTWÄGMZW,GVMFEIYNBKI,XYPM,TSLNSMRIR,ELW,ZPDÅG,TYSPM,JY,OYRXE,RÄLXM,0,0,0,0,0,0,0
190,24,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,VR YDDQ MWSVÅFLYV FULEDHXMAJH WXOL SRKMRLQHQ DKV YOCZF SXROL IX NXQWD QÅKWL,VR,YDDQ,MWSVÅFLYV,FULEDHXMAJH,WXOL,SRKMRLQHQ,DKV,YOCZF,SXROL,IX,NXQWD,QÅKWL,0,0,0,0,0,0,0
190,25,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,UQ XCCP LVRUZEKXU ETKDCGWLÖIG VWNK RQJLQKPGP CJU XNBYE RWQNK HW MWPVC PZJVK,UQ,XCCP,LVRUZEKXU,ETKDCGWLÖIG,VWNK,RQJLQKPGP,CJU,XNBYE,RWQNK,HW,MWPVC,PZJVK,0,0,0,0,0,0,0
190,26,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,TP WBBO KUQTYDJWT DSJCBFVKÄHF UVMJ QPIKPJOFO BIT WMAXD QVPMJ GV LVOUB OYIUJ,TP,WBBO,KUQTYDJWT,DSJCBFVKÄHF,UVMJ,QPIKPJOFO,BIT,WMAXD,QVPMJ,GV,LVOUB,OYIUJ,0,0,0,0,0,0,0
190,27,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,SO VAAN JTPSXCIVS CRIBAEUJÅGE TULI POHJOINEN AHS VLÖWC PUOLI FU KUNTA NXHTI,SO,VAAN,JTPSXCIVS,CRIBAEUJÅGE,TULI,POHJOINEN,AHS,VLÖWC,PUOLI,FU,KUNTA,NXHTI,0,0,0,0,0,0,6
190,28,QM TÄÄL HRNQVAGTQ APGÖÄCSHYEC RSJG NMFHMGLCL ÄFQ TJÅUA NSMJG DS ISLRÄ LVFRG,RN UÖÖM ISORWBHUR BQHAÖDTIZFD STKH ONGINHMDM ÖGR UKÄVB OTNKH ET JTMSÖ MWGSH,RN,UÖÖM,ISORWBHUR,BQHAÖDTIZFD,STKH,ONGINHMDM,ÖGR,UKÄVB,OTNKH,ET,JTMSÖ,MWGSH,0,0,0,0,0,0,0
191,0,WWMYHTÅ WCIMÄTLLAP JILLDÖRÄ BS CRQQHT EÖGLÄR CJ WJX LPLRM IASÖGSXUÄXOG WB,WWMYHTÅ WCIMÄTLLAP JILLDÖRÄ BS CRQQHT EÖGLÄR CJ WJX LPLRM IASÖGSXUÄXOG WB,WWMYHTÅ,WCIMÄTLLAP,JILLDÖRÄ,BS,CRQQHT,EÖGLÄR,CJ,WJX,LPLRM,IASÖGSXUÄXOG,WB,0,0,0,0,0,0,0,0
191,1,WWMYHTÅ WCIMÄTLLAP JILLDÖRÄ BS CRQQHT EÖGLÄR CJ WJX LPLRM IASÖGSXUÄXOG WB,VVLXGSZ VBHLÅSKKÖO IHKKCÄQÅ AR BQPPGS DÄFKÅQ BI VIW KOKQL HÖRÄFRWTÅWNF VA,VVLXGSZ,VBHLÅSKKÖO,IHKKCÄQÅ,AR,BQPPGS,DÄFKÅQ,BI,VIW,KOKQL,HÖRÄFRWTÅWNF,VA,0,0,0,0,0,0,0,0
